Iteration_Number Randon_Choice Neighbour_Count
12440 2 5
12441 1 5
12442 1 5
12443 1 5
12444 0 5
12445 0 5
12446 2 6
12447 1 6
12448 3 6
12449 1 6
12450 2 6
12451 5 6
12452 0 5
12453 2 4
12454 3 4
12455 3 5
12456 4 5
12457 3 4
12458 1 5
12459 2 5
12460 0 5
12461 1 6
12462 5 6
12463 1 6
12464 5 6
12465 0 6
12466 4 5
12467 0 4
12468 3 4
12469 3 5
12470 2 4
12471 0 4
12472 1 3
12473 1 3
12474 2 3
12475 2 5
12476 2 5
12477 4 5
12478 6 8
12479 0 5
12480 3 5
12481 1 5
12482 1 4
12483 0 5
12484 3 5
12485 1 5
12486 1 5
12487 1 5
12488 4 5
12489 2 6
12490 0 6
12491 0 5
12492 3 6
12493 5 6
12494 0 6
12495 2 5
12496 0 5
12497 0 6
12498 4 5
12499 2 5
12500 0 5
12501 4 6
12502 3 6
12503 4 6
12504 0 5
12505 1 4
12506 0 4
12507 2 5
12508 3 5
12509 0 3
12510 2 4
12511 3 4
12512 1 4
12513 3 4
12514 1 5
12515 4 5
12516 2 4
12517 2 4
12518 0 4
12519 3 5
12520 3 5
12521 0 5
12522 1 4
12523 1 4
12524 3 4
12525 1 5
12526 4 5
12527 0 4
12528 3 5
12529 0 5
12530 2 4
12531 1 4
12532 0 4
12533 1 5
12534 3 5
12535 1 5
12536 4 5
12537 0 6
12538 0 5
12539 5 6
12540 0 5
12541 2 4
12542 2 4
12543 0 4
12544 1 5
12545 0 5
12546 0 4
12547 2 4
12548 2 4
12549 2 4
12550 3 4
12551 0 5
12552 2 6
12553 1 6
12554 2 6
12555 1 6
12556 2 6
12557 4 6
12558 2 6
12559 2 6
12560 5 6
12561 1 6
12562 1 6
12563 5 6
12564 3 6
12565 0 6
12566 2 5
12567 0 5
12568 5 6
12569 5 6
12570 4 5
12571 4 6
12572 4 5
12573 4 6
12574 4 5
12575 4 6
12576 2 5
12577 2 5
12578 3 5
12579 2 3
12580 0 5
12581 1 4
12582 3 4
12583 2 5
12584 1 5
12585 4 5
12586 2 5
12587 0 5
12588 5 6
12589 4 6
12590 4 6
12591 0 6
12592 2 5
12593 2 5
12594 3 5
12595 0 4
12596 4 5
12597 2 6
12598 3 6
12599 0 6
12600 0 5
12601 0 6
12602 4 5
12603 1 5
12604 3 5
12605 1 4
12606 1 4
12607 1 4
12608 0 4
12609 0 5
12610 0 4
12611 4 5
12612 1 6
12613 2 6
12614 2 6
12615 0 6
12616 1 5
12617 4 5
12618 1 4
12619 1 4
12620 3 4
12621 2 5
12622 2 5
12623 2 5
12624 0 5
12625 0 6
12626 2 5
12627 1 5
12628 1 5
12629 3 5
12630 0 4
12631 3 5
12632 1 3
12633 1 3
12634 2 3
12635 4 5
12636 4 6
12637 4 5
12638 0 6
12639 1 5
12640 4 5
12641 0 4
12642 0 4
12643 2 5
12644 3 5
12645 2 5
12646 0 5
12647 3 4
12648 4 5
12649 0 5
12650 1 6
12651 4 6
12652 0 6
12653 4 5
12654 2 4
12655 0 4
12656 2 5
12657 2 5
12658 3 5
12659 4 5
12660 4 6
12661 4 5
12662 4 6
12663 4 6
12664 2 6
12665 1 6
12666 3 6
12667 3 6
12668 4 6
12669 1 5
12670 0 5
12671 2 4
12672 0 4
12673 4 5
12674 3 6
12675 4 6
12676 3 6
12677 0 6
12678 0 5
12679 4 6
12680 0 6
12681 4 5
12682 2 5
12683 3 5
12684 1 5
12685 1 5
12686 2 5
12687 1 5
12688 3 5
12689 0 5
12690 1 6
12691 3 6
12692 1 6
12693 2 6
12694 5 6
12695 3 6
12696 3 6
12697 1 6
12698 5 6
12699 5 6
12700 5 6
12701 2 5
12702 2 5
12703 1 5
12704 2 6
12705 1 5
12706 2 6
12707 4 5
12708 1 5
12709 3 6
12710 2 6
12711 3 5
12712 0 5
12713 1 4
12714 1 4
12715 2 5
12716 2 4
12717 3 4
12718 1 5
12719 1 5
12720 3 5
12721 3 4
12722 1 5
12723 3 5
12724 0 5
12725 2 6
12726 5 6
12727 4 5
12728 1 6
12729 4 6
12730 4 6
12731 3 5
12732 1 3
12733 1 3
12734 1 3
12735 0 3
12736 1 4
12737 0 4
12738 1 3
12739 2 3
12740 1 5
12741 2 5
12742 4 5
12743 0 6
12744 0 5
12745 3 5
12746 1 4
12747 0 4
12748 3 5
12749 2 3
12750 0 5
12751 0 4
12752 0 5
12753 1 4
12754 0 4
12755 3 5
12756 0 3
12757 2 4
12758 2 4
12759 1 4
12760 1 4
12761 1 5
12762 0 4
12763 0 5
12764 3 4
12765 2 4
12766 1 4
12767 0 4
12768 0 4
12769 1 4
12770 1 4
12771 3 4
12772 2 4
12773 3 4
12774 2 4
12775 3 4
12776 0 4
12777 1 4
12778 2 4
12779 0 4
12780 0 4
12781 1 4
12782 2 4
12783 2 4
12784 3 4
12785 1 4
12786 2 4
12787 1 4
12788 0 4
12789 3 4
12790 3 4
12791 2 4
12792 0 4
12793 1 5
12794 0 4
12795 2 5
12796 0 4
12797 0 3
12798 0 4
12799 0 3
12800 2 4
12801 0 4
12802 0 3
12803 1 3
12804 0 3
12805 0 3
12806 1 4
12807 1 4
12808 0 4
12809 1 3
12810 0 3
12811 3 4
12812 1 4
12813 0 4
12814 4 5
12815 2 6
12816 0 6
12817 2 5
12818 3 5
12819 1 4
12820 3 4
12821 2 5
12822 1 5
12823 2 5
12824 2 5
12825 4 5
12826 2 5
12827 0 5
12828 5 6
12829 1 5
12830 1 5
12831 3 5
12832 2 7
12833 1 7
12834 5 6
12835 3 7
12836 2 7
12837 6 7
12838 1 6
12839 3 7
12840 4 7
12841 2 8
12842 7 8
12843 2 9
12844 3 9
12845 3 9
12846 7 9
12847 0 6
12848 1 5
12849 0 5
12850 3 5
12851 2 6
12852 2 6
12853 5 6
12854 5 7
12855 3 7
12856 2 7
12857 0 7
12858 6 7
12859 0 6
12860 2 7
12861 0 7
12862 2 6
12863 5 6
12864 3 7
12865 0 7
12866 0 8
12867 6 7
12868 0 7
12869 6 7
12870 5 6
12871 1 7
12872 3 7
12873 6 7
12874 1 6
12875 4 7
12876 3 6
12877 0 6
12878 4 5
12879 0 6
12880 5 7
12881 6 7
12882 0 7
12883 1 6
12884 4 7
12885 1 7
12886 1 7
12887 1 7
12888 1 7
12889 6 7
12890 0 7
12891 3 6
12892 0 6
12893 0 6
12894 0 7
12895 3 6
12896 0 6
12897 3 6
12898 5 6
12899 0 4
12900 0 4
12901 1 4
12902 3 4
12903 3 6
12904 3 6
12905 3 6
12906 4 6
12907 3 6
12908 3 6
12909 1 6
12910 4 6
12911 5 6
12912 2 6
12913 5 6
12914 1 6
12915 0 6
12916 3 6
12917 1 6
12918 3 6
12919 2 6
12920 1 6
12921 3 6
12922 3 6
12923 4 6
12924 2 6
12925 3 6
12926 3 6
12927 2 6
12928 4 6
12929 4 6
12930 2 6
12931 3 6
12932 0 6
12933 4 6
12934 1 6
12935 2 6
12936 4 6
12937 3 4
12938 1 6
12939 1 6
12940 0 6
12941 3 6
12942 0 6
12943 1 6
12944 4 6
12945 0 6
12946 2 6
12947 5 6
12948 5 6
12949 1 4
12950 2 4
12951 1 4
12952 0 4
12953 2 4
12954 0 4
12955 2 4
12956 2 4
12957 1 4
12958 3 4
12959 1 6
12960 0 6
12961 2 6
12962 0 6
12963 5 6
12964 1 6
12965 3 6
12966 0 6
12967 2 6
12968 5 6
12969 4 6
12970 1 6
12971 1 6
12972 2 6
12973 3 6
12974 2 6
12975 5 6
12976 3 6
12977 2 6
12978 1 6
12979 5 6
12980 1 4
12981 1 4
12982 0 4
12983 0 4
12984 3 4
12985 3 4
12986 2 4
12987 0 4
12988 2 4
12989 0 4
12990 0 4
12991 2 4
12992 2 4
12993 3 4
12994 2 4
12995 1 4
12996 3 4
12997 1 6
12998 3 6
12999 0 6
13000 2 6
13001 5 6
13002 3 4
13003 2 6
13004 2 6
13005 1 6
13006 5 6
13007 0 4
13008 2 4
13009 1 4
13010 3 4
13011 5 6
13012 1 6
13013 0 6
13014 3 6
13015 3 6
13016 2 6
13017 0 6
13018 3 7
13019 5 7
13020 6 7
13021 3 7
13022 0 7
13023 4 6
13024 1 6
13025 2 6
13026 2 6
13027 4 6
13028 0 6
13029 3 6
13030 2 6
13031 4 6
13032 1 6
13033 3 6
13034 1 6
13035 1 6
13036 0 6
13037 3 7
13038 1 7
13039 2 7
13040 1 7
13041 1 7
13042 0 7
13043 4 6
13044 3 6
13045 5 6
13046 5 6
13047 3 6
13048 1 4
13049 1 4
13050 2 4
13051 4 6
13052 2 4
13053 1 4
13054 3 4
13055 4 6
13056 4 6
13057 3 6
13058 2 6
13059 0 6
13060 3 6
13061 1 6
13062 0 6
13063 2 6
13064 4 6
13065 3 6
13066 3 6
13067 4 6
13068 2 6
13069 0 6
13070 1 6
13071 0 6
13072 5 6
13073 3 4
13074 1 6
13075 2 6
13076 5 6
13077 0 6
13078 3 6
13079 0 6
13080 3 7
13081 4 7
13082 3 4
13083 0 7
13084 1 6
13085 1 6
13086 3 6
13087 2 6
13088 3 6
13089 5 6
13090 1 4
13091 1 4
13092 3 4
13093 3 6
13094 1 6
13095 2 6
13096 5 6
13097 1 6
13098 3 6
13099 1 6
13100 1 6
13101 2 6
13102 0 6
13103 3 6
13104 4 6
13105 3 6
13106 5 6
13107 5 6
13108 2 6
13109 5 6
13110 5 6
13111 4 6
13112 3 6
13113 3 6
13114 3 6
13115 4 6
13116 5 6
13117 5 6
13118 5 6
13119 1 6
13120 2 6
13121 2 6
13122 3 6
13123 0 6
13124 0 6
13125 4 6
13126 3 6
13127 2 6
13128 5 6
13129 2 4
13130 2 4
13131 0 4
13132 1 4
13133 2 4
13134 3 4
13135 3 6
13136 5 6
13137 3 4
13138 5 6
13139 0 6
13140 1 6
13141 0 6
13142 4 6
13143 5 6
13144 2 4
13145 2 4
13146 0 4
13147 2 4
13148 3 4
13149 3 6
13150 1 6
13151 3 6
13152 1 6
13153 5 6
13154 0 6
13155 5 6
13156 4 6
13157 5 6
13158 5 6
13159 0 6
13160 2 6
13161 0 6
13162 2 6
13163 1 6
13164 5 6
13165 3 4
13166 4 6
13167 0 6
13168 2 6
13169 1 6
13170 1 6
13171 0 6
13172 0 6
13173 2 6
13174 1 6
13175 5 6
13176 1 6
13177 1 6
13178 1 6
13179 5 6
13180 2 6
13181 2 6
13182 3 6
13183 2 6
13184 0 6
13185 4 6
13186 5 6
13187 4 6
13188 2 6
13189 2 6
13190 0 6
13191 4 6
13192 0 4
13193 0 4
13194 3 4
13195 2 6
13196 4 6
13197 5 6
13198 2 6
13199 0 6
13200 2 6
13201 1 6
13202 0 6
13203 1 6
13204 3 6
13205 1 6
13206 4 6
13207 4 6
13208 5 6
13209 1 4
13210 1 4
13211 2 4
13212 3 4
13213 2 6
13214 3 6
13215 4 6
13216 2 6
13217 2 6
13218 3 6
13219 0 6
13220 1 6
13221 0 6
13222 0 7
13223 3 6
13224 3 6
13225 2 6
13226 1 6
13227 3 6
13228 4 6
13229 2 6
13230 1 6
13231 1 6
13232 5 6
13233 2 6
13234 0 6
13235 0 6
13236 1 6
13237 2 6
13238 4 6
13239 5 6
13240 4 6
13241 5 6
13242 4 6
13243 4 6
13244 0 6
13245 3 6
13246 0 6
13247 5 6
13248 1 4
13249 3 4
13250 3 6
13251 5 6
13252 4 6
13253 0 4
13254 0 4
13255 0 4
13256 1 4
13257 1 4
13258 3 4
13259 3 6
13260 5 6
13261 0 6
13262 5 6
13263 1 4
13264 2 4
13265 3 4
13266 5 6
13267 1 6
13268 4 6
13269 4 6
13270 5 6
13271 5 6
13272 1 4
13273 1 4
13274 1 4
13275 3 4
13276 5 6
13277 1 4
13278 0 4
13279 3 4
13280 1 6
13281 2 6
13282 3 6
13283 3 6
13284 2 4
13285 1 4
13286 3 4
13287 5 6
13288 0 6
13289 1 6
13290 2 6
13291 2 6
13292 3 6
13293 3 6
13294 5 6
13295 0 6
13296 2 6
13297 3 6
13298 2 6
13299 2 6
13300 4 6
13301 0 4
13302 2 4
13303 3 4
13304 3 6
13305 2 6
13306 0 6
13307 2 6
13308 0 6
13309 5 7
13310 0 7
13311 0 6
13312 0 6
13313 1 6
13314 5 6
13315 3 4
13316 1 6
13317 2 6
13318 0 6
13319 5 6
13320 4 6
13321 1 4
13322 0 4
13323 3 4
13324 3 4
13325 3 4
13326 3 4
13327 5 7
13328 2 4
13329 2 4
13330 3 4
13331 3 4
13332 1 7
13333 0 7
13334 3 7
13335 0 7
13336 5 7
13337 3 6
13338 2 6
13339 0 5
13340 3 5
13341 4 6
13342 0 7
13343 5 7
13344 0 6
13345 4 7
13346 4 5
13347 4 6
13348 0 6
13349 1 5
13350 3 4
13351 5 6
13352 3 6
13353 1 6
13354 3 6
13355 3 6
13356 5 6
13357 1 4
13358 1 4
13359 0 4
13360 3 4
13361 0 6
13362 4 6
13363 0 6
13364 2 6
13365 1 6
13366 2 6
13367 3 6
13368 3 6
13369 0 6
13370 3 7
13371 3 7
13372 6 7
13373 1 5
13374 1 5
13375 0 5
13376 2 4
13377 2 4
13378 2 4
13379 0 4
13380 3 5
13381 1 5
13382 0 5
13383 0 4
13384 2 4
13385 2 4
13386 2 4
13387 3 4
13388 3 6
13389 0 6
13390 0 7
13391 5 6
13392 3 4
13393 2 6
13394 5 6
13395 0 4
13396 2 5
13397 4 5
13398 1 7
13399 1 7
13400 4 7
13401 1 7
13402 1 7
13403 2 7
13404 1 7
13405 1 7
13406 2 7
13407 4 7
13408 2 7
13409 0 7
13410 2 6
13411 4 6
13412 1 6
13413 1 6
13414 3 6
13415 2 6
13416 2 6
13417 5 6
13418 1 4
13419 1 4
13420 3 4
13421 5 6
13422 0 6
13423 5 7
13424 0 6
13425 6 7
13426 1 5
13427 3 5
13428 3 5
13429 3 5
13430 1 5
13431 0 5
13432 2 4
13433 1 4
13434 3 4
13435 3 6
13436 3 6
13437 5 6
13438 0 6
13439 2 7
13440 1 7
13441 5 7
13442 1 6
13443 3 6
13444 5 6
13445 1 4
13446 3 4
13447 5 6
13448 0 4
13449 0 5
13450 2 4
13451 0 4
13452 0 5
13453 2 4
13454 3 4
13455 3 6
13456 0 6
13457 2 7
13458 4 7
13459 0 7
13460 2 6
13461 5 6
13462 2 6
13463 4 6
13464 0 7
13465 1 6
13466 1 6
13467 5 6
13468 1 4
13469 2 4
13470 3 4
13471 5 6
13472 3 4
13473 3 6
13474 4 6
13475 3 7
13476 0 8
13477 3 7
13478 7 8
13479 8 9
13480 2 6
13481 1 5
13482 4 5
13483 3 5
13484 0 5
13485 0 5
13486 3 5
13487 3 5
13488 0 5
13489 2 5
13490 2 5
13491 0 5
13492 4 5
13493 3 6
13494 0 6
13495 3 6
13496 3 6
13497 0 6
13498 4 6
13499 3 6
13500 2 6
13501 2 6
13502 2 6
13503 1 6
13504 4 6
13505 1 6
13506 4 6
13507 1 6
13508 2 6
13509 5 6
13510 2 5
13511 2 5
13512 2 5
13513 1 6
13514 1 5
13515 1 5
13516 1 5
13517 3 5
13518 2 5
13519 3 5
13520 0 5
13521 4 5
13522 1 6
13523 3 6
13524 0 6
13525 5 6
13526 0 5
13527 3 5
13528 7 8
13529 0 7
13530 4 7
13531 5 6
13532 1 7
13533 2 7
13534 0 7
13535 4 7
13536 2 7
13537 5 7
13538 3 8
13539 4 8
13540 0 8
13541 5 8
13542 3 7
13543 6 7
13544 5 6
13545 2 6
13546 4 6
13547 3 7
13548 3 7
13549 5 7
13550 0 6
13551 1 6
13552 2 6
13553 2 6
13554 5 6
13555 4 5
13556 3 6
13557 4 8
13558 1 6
13559 2 6
13560 2 6
13561 0 6
13562 2 6
13563 3 6
13564 0 6
13565 5 6
13566 1 5
13567 0 5
13568 4 5
13569 2 5
13570 4 5
13571 1 6
13572 4 6
13573 0 7
13574 5 7
13575 5 6
13576 0 5
13577 1 5
13578 2 5
13579 3 5
13580 2 5
13581 1 5
13582 3 5
13583 2 5
13584 4 5
13585 3 6
13586 1 6
13587 3 6
13588 4 6
13589 3 6
13590 1 6
13591 4 6
13592 5 6
13593 1 5
13594 3 5
13595 6 8
13596 3 5
13597 5 8
13598 6 7
13599 5 6
13600 1 7
13601 2 7
13602 5 7
13603 0 7
13604 5 7
13605 3 8
13606 5 8
13607 4 7
13608 3 7
13609 1 7
13610 6 7
13611 1 6
13612 2 7
13613 1 7
13614 1 6
13615 5 7
13616 5 7
13617 4 7
13618 4 5
13619 2 7
13620 6 7
13621 6 7
13622 1 5
13623 2 5
13624 3 5
13625 4 5
13626 1 7
13627 0 7
13628 3 6
13629 0 6
13630 0 7
13631 4 6
13632 6 7
13633 2 7
13634 3 7
13635 4 7
13636 4 7
13637 2 7
13638 6 7
13639 4 5
13640 5 7
13641 5 6
13642 1 4
13643 1 4
13644 2 4
13645 0 4
13646 1 4
13647 2 4
13648 3 4
13649 5 6
13650 1 4
13651 3 4
13652 1 6
13653 0 6
13654 1 7
13655 1 7
13656 0 7
13657 2 6
13658 5 6
13659 1 4
13660 2 4
13661 3 4
13662 2 6
13663 0 6
13664 0 7
13665 4 6
13666 4 7
13667 4 7
13668 3 7
13669 5 7
13670 3 6
13671 2 6
13672 0 6
13673 5 7
13674 2 6
13675 1 6
13676 4 6
13677 2 7
13678 5 7
13679 1 6
13680 2 6
13681 5 6
13682 3 4
13683 5 6
13684 3 4
13685 2 6
13686 4 6
13687 2 7
13688 6 7
13689 1 5
13690 4 5
13691 2 7
13692 0 7
13693 5 6
13694 3 4
13695 3 6
13696 1 6
13697 4 6
13698 6 7
13699 1 5
13700 1 5
13701 3 5
13702 2 5
13703 2 5
13704 1 5
13705 0 5
13706 0 4
13707 3 5
13708 3 5
13709 3 5
13710 1 5
13711 0 5
13712 1 4
13713 1 4
13714 0 4
13715 3 5
13716 3 5
13717 2 5
13718 0 5
13719 1 4
13720 0 4
13721 0 5
13722 2 4
13723 0 4
13724 3 4
13725 4 6
13726 2 6
13727 2 6
13728 5 6
13729 1 4
13730 2 4
13731 2 4
13732 2 4
13733 1 4
13734 1 4
13735 1 4
13736 0 4
13737 2 5
13738 3 5
13739 1 5
13740 1 5
13741 0 5
13742 3 4
13743 4 6
13744 5 7
13745 1 6
13746 1 6
13747 4 6
13748 5 7
13749 4 6
13750 6 7
13751 2 7
13752 1 7
13753 3 7
13754 2 7
13755 2 7
13756 0 7
13757 0 6
13758 2 7
13759 4 7
13760 2 7
13761 4 7
13762 6 7
13763 3 5
13764 3 7
13765 2 7
13766 3 7
13767 2 7
13768 5 7
13769 3 7
13770 0 7
13771 3 6
13772 4 6
13773 2 6
13774 3 6
13775 5 6
13776 6 7
13777 0 6
13778 2 6
13779 4 6
13780 0 7
13781 3 7
13782 2 7
13783 3 7
13784 1 7
13785 5 8
13786 1 6
13787 0 7
13788 3 6
13789 4 6
13790 3 7
13791 0 7
13792 4 7
13793 5 6
13794 3 7
13795 0 7
13796 4 7
13797 0 7
13798 2 7
13799 4 7
13800 2 7
13801 5 7
13802 3 8
13803 0 8
13804 1 8
13805 4 8
13806 3 8
13807 0 8
13808 0 8
13809 3 8
13810 1 8
13811 5 8
13812 3 7
13813 6 7
13814 3 6
13815 3 6
13816 2 6
13817 4 6
13818 3 6
13819 3 6
13820 5 6
13821 1 7
13822 5 7
13823 2 7
13824 6 7
13825 1 6
13826 5 6
13827 2 6
13828 3 6
13829 4 6
13830 3 7
13831 1 7
13832 6 7
13833 3 8
13834 6 8
13835 1 5
13836 2 5
13837 3 5
13838 5 8
13839 1 7
13840 0 7
13841 7 8
13842 4 7
13843 3 5
13844 4 5
13845 1 7
13846 3 7
13847 2 7
13848 4 7
13849 1 7
13850 0 7
13851 2 6
13852 4 6
13853 6 7
13854 4 5
13855 4 7
13856 3 7
13857 1 7
13858 0 7
13859 0 6
13860 1 7
13861 5 7
13862 2 6
13863 0 6
13864 4 7
13865 4 7
13866 5 7
13867 0 6
13868 6 7
13869 3 5
13870 2 5
13871 3 5
13872 1 7
13873 1 6
13874 3 6
13875 2 6
13876 4 6
13877 4 6
13878 4 6
13879 2 7
13880 4 7
13881 2 6
13882 5 6
13883 6 7
13884 2 6
13885 1 6
13886 0 7
13887 4 6
13888 1 6
13889 4 7
13890 0 5
13891 0 4
13892 0 5
13893 1 4
13894 1 4
13895 2 4
13896 3 4
13897 0 6
13898 1 7
13899 5 7
13900 3 6
13901 3 6
13902 1 6
13903 2 6
13904 5 6
13905 4 6
13906 1 7
13907 3 7
13908 2 7
13909 1 7
13910 3 7
13911 3 7
13912 4 7
13913 5 7
13914 5 6
13915 0 4
13916 4 5
13917 6 7
13918 2 5
13919 0 5
13920 3 4
13921 0 6
13922 6 7
13923 6 7
13924 0 5
13925 0 4
13926 0 4
13927 1 5
13928 0 6
13929 4 5
13930 3 4
13931 1 4
13932 3 5
13933 1 5
13934 0 4
13935 3 4
13936 1 4
13937 0 3
13938 2 3
13939 4 5
13940 0 3
13941 0 3
13942 0 3
13943 2 3
13944 0 3
13945 2 3
13946 1 3
13947 2 3
13948 2 5
13949 0 5
13950 0 5
13951 0 5
13952 1 5
13953 3 4
13954 0 4
13955 1 5
13956 0 4
13957 2 3
13958 2 3
13959 0 3
13960 0 3
13961 2 3
13962 2 3
13963 2 3
13964 1 3
13965 0 3
13966 0 3
13967 0 3
13968 1 3
13969 0 4
13970 2 4
13971 3 4
13972 2 4
13973 1 4
13974 0 4
13975 2 4
13976 2 4
13977 0 4
13978 1 4
13979 1 4
13980 3 5
13981 2 5
13982 1 5
13983 3 4
13984 2 4
13985 3 4
13986 1 4
13987 3 5
13988 0 5
13989 2 5
13990 1 5
13991 0 4
13992 1 4
13993 0 5
13994 0 5
13995 1 5
13996 2 4
13997 0 4
13998 3 4
13999 1 4
14000 1 3
14001 3 4
14002 1 4
14003 3 5
14004 0 5
14005 3 5
14006 3 5
14007 3 6
14008 4 6
14009 2 5
14010 1 4
14011 3 5
14012 0 4
14013 0 4
14014 0 4
14015 3 4
14016 0 5
14017 1 4
14018 1 5
14019 2 4
14020 0 5
14021 0 5
14022 1 5
14023 4 6
14024 3 6
14025 0 5
14026 1 5
14027 2 4
14028 0 3
14029 0 3
14030 0 3
14031 2 4
14032 0 5
14033 0 5
14034 1 5
14035 4 5
14036 3 7
14037 1 7
14038 0 7
14039 2 7
14040 5 6
14041 1 6
14042 0 6
14043 0 6
14044 5 6
14045 3 4
14046 5 6
14047 2 6
14048 0 7
14049 6 7
14050 1 3
14051 2 3
14052 0 7
14053 1 8
14054 6 7
14055 5 6
14056 3 7
14057 3 6
14058 2 6
14059 1 6
14060 3 6
14061 3 6
14062 1 6
14063 1 6
14064 0 6
14065 1 7
14066 3 7
14067 2 7
14068 3 7
14069 3 7
14070 6 8
14071 2 8
14072 5 8
14073 3 8
14074 1 8
14075 2 7
14076 6 7
14077 3 6
14078 4 6
14079 2 6
14080 3 6
14081 4 6
14082 3 6
14083 1 6
14084 4 6
14085 3 7
14086 4 7
14087 0 6
14088 3 6
14089 3 6
14090 5 6
14091 4 6
14092 5 6
14093 3 7
14094 5 7
14095 2 7
14096 5 7
14097 6 7
14098 1 6
14099 4 6
14100 2 7
14101 2 7
14102 4 7
14103 1 6
14104 5 7
14105 6 7
14106 7 8
14107 6 7
14108 5 8
14109 0 5
14110 0 6
14111 2 5
14112 2 5
14113 3 5
14114 2 5
14115 1 5
14116 1 5
14117 1 5
14118 1 5
14119 0 5
14120 1 6
14121 2 6
14122 2 6
14123 1 6
14124 5 6
14125 0 7
14126 2 6
14127 2 6
14128 1 6
14129 5 6
14130 1 5
14131 1 5
14132 4 5
14133 1 6
14134 4 6
14135 2 6
14136 2 6
14137 3 6
14138 0 6
14139 2 7
14140 6 7
14141 2 6
14142 3 6
14143 2 6
14144 1 6
14145 0 6
14146 2 5
14147 3 5
14148 4 5
14149 4 5
14150 3 5
14151 3 5
14152 3 5
14153 0 5
14154 2 5
14155 0 5
14156 0 5
14157 2 6
14158 4 6
14159 3 6
14160 4 6
14161 5 9
14162 1 7
14163 2 7
14164 2 7
14165 5 7
14166 7 8
14167 6 7
14168 2 8
14169 2 8
14170 4 8
14171 5 8
14172 4 7
14173 5 7
14174 5 8
14175 4 7
14176 0 7
14177 0 7
14178 6 7
14179 1 6
14180 2 6
14181 4 6
14182 4 6
14183 3 7
14184 6 7
14185 2 7
14186 4 7
14187 0 6
14188 3 6
14189 0 6
14190 4 7
14191 2 5
14192 2 5
14193 2 5
14194 3 5
14195 0 5
14196 1 4
14197 2 4
14198 1 4
14199 0 4
14200 2 5
14201 4 5
14202 5 7
14203 2 6
14204 1 6
14205 0 6
14206 2 7
14207 1 7
14208 2 7
14209 2 7
14210 1 7
14211 6 7
14212 3 7
14213 5 7
14214 5 6
14215 0 4
14216 1 5
14217 4 5
14218 2 7
14219 4 7
14220 6 7
14221 0 5
14222 3 4
14223 1 6
14224 3 6
14225 1 6
14226 2 6
14227 2 6
14228 4 6
14229 0 7
14230 2 6
14231 1 6
14232 3 6
14233 1 6
14234 2 6
14235 4 6
14236 5 7
14237 5 6
14238 1 4
14239 1 4
14240 0 4
14241 4 5
14242 1 7
14243 5 7
14244 2 6
14245 4 6
14246 1 7
14247 0 7
14248 2 6
14249 5 6
14250 1 6
14251 5 6
14252 1 4
14253 1 4
14254 1 5
14255 3 4
14256 1 6
14257 2 6
14258 1 6
14259 0 6
14260 3 6
14261 5 6
14262 5 6
14263 2 4
14264 3 4
14265 0 6
14266 3 7
14267 4 7
14268 6 7
14269 4 5
14270 4 7
14271 1 7
14272 6 7
14273 0 5
14274 0 4
14275 3 5
14276 2 5
14277 1 5
14278 2 5
14279 1 5
14280 3 5
14281 3 7
14282 6 7
14283 5 8
14284 1 8
14285 7 8
14286 4 7
14287 2 6
14288 2 6
14289 3 6
14290 1 6
14291 0 6
14292 5 7
14293 5 7
14294 2 7
14295 3 7
14296 6 7
14297 4 8
14298 3 7
14299 3 7
14300 6 7
14301 0 5
14302 3 4
14303 0 6
14304 2 7
14305 6 7
14306 0 5
14307 1 4
14308 3 4
14309 2 6
14310 1 6
14311 5 6
14312 1 6
14313 3 6
14314 5 6
14315 3 4
14316 3 6
14317 4 6
14318 3 7
14319 5 7
14320 5 6
14321 0 4
14322 1 5
14323 2 5
14324 2 5
14325 4 5
14326 1 7
14327 5 7
14328 1 6
14329 4 6
14330 4 7
14331 5 7
14332 4 6
14333 2 7
14334 4 7
14335 5 7
14336 4 6
14337 3 7
14338 1 7
14339 5 7
14340 2 6
14341 5 6
14342 3 4
14343 4 6
14344 0 7
14345 4 6
14346 0 7
14347 1 6
14348 2 6
14349 3 6
14350 1 6
14351 5 6
14352 3 4
14353 4 6
14354 6 7
14355 2 5
14356 2 5
14357 4 5
14358 0 7
14359 1 6
14360 3 6
14361 0 6
14362 1 7
14363 1 7
14364 5 7
14365 0 6
14366 3 7
14367 6 7
14368 1 5
14369 1 5
14370 3 5
14371 0 5
14372 0 4
14373 2 5
14374 2 5
14375 0 5
14376 3 4
14377 5 6
14378 1 4
14379 3 4
14380 4 6
14381 2 6
14382 0 6
14383 6 7
14384 1 5
14385 1 5
14386 4 5
14387 3 7
14388 1 7
14389 1 7
14390 0 7
14391 3 6
14392 0 6
14393 1 6
14394 3 6
14395 4 6
14396 5 7
14397 2 6
14398 1 6
14399 5 6
14400 2 4
14401 2 4
14402 1 4
14403 3 4
14404 1 6
14405 3 6
14406 2 6
14407 2 6
14408 2 6
14409 4 6
14410 5 7
14411 2 6
14412 1 6
14413 2 6
14414 5 6
14415 0 4
14416 2 5
14417 3 5
14418 1 5
14419 3 5
14420 3 5
14421 4 5
14422 4 7
14423 4 7
14424 2 7
14425 5 7
14426 0 6
14427 3 7
14428 5 7
14429 0 6
14430 6 7
14431 4 5
14432 4 7
14433 6 7
14434 4 7
14435 2 7
